EVENT_ID,MENU_HINT,EVENT_NAME,EVENT_DT,SELECTION_ID,SELECTION_NAME,WIN_LOSE,BSP,PPWAP,MORNINGWAP,PPMAX,PPMIN,IPMAX,IPMIN,MORNINGTRADEDVOL,PPTRADEDVOL,IPTRADEDVOL
122415346,Greyhound Racing / Trap Challenges,Romfd and Crayfd Trap Challenge,31/12/2015 13:33,5857,Trap 1,0,,7.6,1,1,1001,1,1001,0,16,0
122415432,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 13:27,522739,01-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415451,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 14:27,3413630,01-Apr,0,,1,1,1,1001,1,1001,0,0,0
122415358,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 14:37,3413633,02-Jan,0,,1,1,1,1001,1,1001,0,0,0
122415363,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 16:18,3413635,02-Apr,0,,1,1,1,1001,1,1001,0,0,0
122415430,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 12:58,3413636,02-May,0,,1,1,1,1001,1,1001,0,0,0
122415465,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 13:48,3413636,02-May,0,,1,1,1,1001,1,1001,0,0,0
122415455,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 15:48,3413639,03-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415440,Forecast / Sund (FC) 31st Dec,Forecast,31/12/2015 12:04,3413639,03-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415426,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 11:57,3413640,03-Apr,0,,1,1,1,1001,1,1001,0,0,0
122415437,Forecast / Sund (FC) 31st Dec,Forecast,31/12/2015 11:19,3413641,03-May,0,,1,1,1,1001,1,1001,0,0,0
122415363,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 16:18,3413642,03-Jun,0,,1,1,1,1001,1,1001,0,0,0
122415454,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 15:28,3413644,04-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415359,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 14:57,3413644,04-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415445,Forecast / Sund (FC) 31st Dec,Forecast,31/12/2015 13:19,3413644,04-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415360,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 15:17,3413646,04-May,0,,1,1,1,1001,1,1001,0,0,0
122415443,Forecast / Sund (FC) 31st Dec,Forecast,31/12/2015 12:47,3413648,05-Jan,0,,1,1,1,1001,1,1001,0,0,0
122415455,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 15:48,3413648,05-Jan,0,,1,1,1,1001,1,1001,0,0,0
122415389,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 13:58,3413648,05-Jan,0,,1,1,1,1001,1,1001,0,0,0
122415464,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 13:33,3413649,05-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415427,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 12:12,3413649,05-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415450,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 14:08,3413649,05-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415443,Forecast / Sund (FC) 31st Dec,Forecast,31/12/2015 12:47,3413651,05-Apr,0,,1,1,1,1001,1,1001,0,0,0
122415438,Forecast / Sund (FC) 31st Dec,Forecast,31/12/2015 11:34,3413651,05-Apr,0,,1,1,1,1001,1,1001,0,0,0
122415437,Forecast / Sund (FC) 31st Dec,Forecast,31/12/2015 11:19,3413653,06-Jan,0,,1,1,1,1001,1,1001,0,0,0
122415452,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 14:47,3413654,06-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415357,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 14:18,3413654,06-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415423,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 11:11,3413655,06-Mar,0,,1,1,1,1001,1,1001,0,0,0
122415437,Forecast / Sund (FC) 31st Dec,Forecast,31/12/2015 11:19,3413656,06-Apr,0,,1,1,1,1001,1,1001,0,0,0
122415453,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 15:07,3413656,06-Apr,0,,1,1,1,1001,1,1001,0,0,0
122415440,Forecast / Sund (FC) 31st Dec,Forecast,31/12/2015 12:04,3413657,06-May,0,,1,1,1,1001,1,1001,0,0,0
122415455,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 15:48,6953192,01-May,0,,1,1,1,1001,1,1001,0,0,0
122415424,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 11:28,6953192,01-May,0,,1,1,1,1001,1,1001,0,0,0
122415357,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 14:18,6953192,01-May,0,,1,1,1,1001,1,1001,0,0,0
101365951,NZL / AsPk (NZL) 31st Dec,R5 390m C1,31/12/2015 00:16,7083805,4. Glenn Is Goodesy,0,,1,9.783340122,1,1001,1,1001,49.1,0,0
101365795,AUS / AnPk (AUS) 31st Dec,R6 515m Vets,31/12/2015 10:05,7896153,1. Ritza Raider,1,6.949562453,1,6.015190514,1,1001,1,1001,553.24,0,0
122415221,BAGS cards / Sund 31st Dec,A6 450m,31/12/2015 11:03,8129055,1. Stevens Whitesox,1,2.4,1,2.050735072,1,1001,1,1001,700.98,0,0
122415233,BAGS cards / Sund 31st Dec,A1 450m,31/12/2015 12:32,8548975,1. Droopys Barclay,1,5.353859668,1,1,1,1001,1,1001,0,0,0
122415250,BAGS cards / Sheff 31st Dec,A5 500m,31/12/2015 11:42,8804662,1. Hi I Amber,0,4.498758758,1,4.19990125,1,1001,1,1001,3.72,0,0
101365958,NZL / AsPk (NZL) 31st Dec,R12 390m C4/5,31/12/2015 02:19,8718189,6. Puma Pants,0,,1,3.940537235,1,1001,1,1001,441.52,0,0
101365777,AUS / APrk (AUS) 31st Dec,R7 520m Gr4/5,31/12/2015 10:51,9026943,6. Short Cake Cloud,0,8.2,1,6.961553039,1,1001,1,1001,422.14,0,0
101365801,AUS / AnPk (AUS) 31st Dec,R9 731m FFA,31/12/2015 11:08,9092106,6. Ulala Bale,1,18.5,1,1,1,1001,1,1001,0,0,0
101365956,NZL / AsPk (NZL) 31st Dec,R10 457m C1/2,31/12/2015 01:44,9101982,6. Arcane Sabre,1,,1,8.335483871,1,1001,1,1001,54.56,0,0
101365751,AUS / Mait (AUS) 31st Dec,R5 400m Gr4/5,31/12/2015 05:57,9275159,6. Wallamba Molly,0,26,1,25.40243228,1,1001,1,1001,36.18,0,0
101365817,AUS / Mand (AUS) 31st Dec,R6 490m Gr5,31/12/2015 12:27,9482244,7. September Skye,0,28.7496954,1,1,1,1001,1,1001,0,0,0
122415256,BAGS cards / Sheff 31st Dec,A4 500m,31/12/2015 12:27,9659794,5. Cheeky Lassie,0,6.78515746,1,1,1,1001,1,1001,0,0,0
122415264,BAGS cards / Sheff 31st Dec,A3 500m,31/12/2015 13:27,9788464,2. Bodell Katie,0,5.981893449,1,3.999945431,1,1001,1,1001,4.42,0,0
101366438,AUS / Trar (AUS) 1st Jan,R1 525m Heat,31/12/2015 23:05,10085578,2. Renajohn,0,6.55,1,1,1,1001,1,1001,0,0,0
122415235,BAGS cards / Sund 31st Dec,HC 450m,31/12/2015 12:47,10069387,4. Stretch Limmo,1,4.221656348,1,1,1,1001,1,1001,0,0,0
101366359,AUS / Mand (AUS) 31st Dec,R12 302m Gr5,31/12/2015 14:27,10089140,7. Tiggy Salt,0,18.6749366,1,1,1,1001,1,1001,0,0,0
101366359,AUS / Mand (AUS) 31st Dec,R12 302m Gr5,31/12/2015 14:27,10195743,1. Baby Emu,1,1.97,1,1,1,1001,1,1001,0,0,0
101365745,AUS / Mait (AUS) 31st Dec,R2 450m Mdn,31/12/2015 05:00,10446016,7. Kleen Sweep,0,54.75936884,1,11.97243492,1,1001,1,1001,13.06,0,0
101365755,AUS / Mait (AUS) 31st Dec,R7 450m Gr5,31/12/2015 06:37,10675287,5. Top Caliber,0,16.43865865,1,11.71313306,1,1001,1,1001,277.62,0,0
122415438,Forecast / Sund (FC) 31st Dec,Forecast,31/12/2015 11:34,522739,01-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415423,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 11:11,522740,01-Mar,0,,1,1,1,1001,1,1001,0,0,0
122415450,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 14:08,522740,01-Mar,0,,1,1,1,1001,1,1001,0,0,0
122415425,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 11:42,522740,01-Mar,0,,1,1,1,1001,1,1001,0,0,0
122415360,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 15:17,3413630,01-Apr,0,,1,1,1,1001,1,1001,0,0,0
122415357,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 14:18,3413630,01-Apr,0,,1,1,1,1001,1,1001,0,0,0
122415427,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 12:12,3413632,01-Jun,0,,1,1,1,1001,1,1001,0,0,0
122415363,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 16:18,3413633,02-Jan,0,,1,1,1,1001,1,1001,0,0,0
122415439,Forecast / Sund (FC) 31st Dec,Forecast,31/12/2015 11:48,3413633,02-Jan,0,,1,1,1,1001,1,1001,0,0,0
122415451,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 14:27,3413633,02-Jan,0,,1,1,1,1001,1,1001,0,0,0
122415360,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 15:17,3413634,02-Mar,0,,1,1,1,1001,1,1001,0,0,0
122415438,Forecast / Sund (FC) 31st Dec,Forecast,31/12/2015 11:34,3413635,02-Apr,0,,1,1,1,1001,1,1001,0,0,0
122415432,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 13:27,3413636,02-May,0,,1,1,1,1001,1,1001,0,0,0
122415362,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 15:58,3413638,03-Jan,0,,1,1,1,1001,1,1001,0,0,0
122415444,Forecast / Sund (FC) 31st Dec,Forecast,31/12/2015 13:04,3413639,03-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415464,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 13:33,3413641,03-May,0,,1,1,1,1001,1,1001,0,0,0
122415441,Forecast / Sund (FC) 31st Dec,Forecast,31/12/2015 12:18,3413642,03-Jun,0,,1,1,1,1001,1,1001,0,0,0
122415439,Forecast / Sund (FC) 31st Dec,Forecast,31/12/2015 11:48,3413642,03-Jun,0,,1,1,1,1001,1,1001,0,0,0
122415358,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 14:37,3413643,04-Jan,0,,1,1,1,1001,1,1001,0,0,0
122415458,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 16:47,3413644,04-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415426,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 11:57,3413645,04-Mar,0,,1,1,1,1001,1,1001,0,0,0
122415388,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 13:38,3413647,04-Jun,0,,1,1,1,1001,1,1001,0,0,0
122415464,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 13:33,3413647,04-Jun,0,,1,1,1,1001,1,1001,0,0,0
122415457,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 16:27,3413648,05-Jan,0,,1,1,1,1001,1,1001,0,0,0
122415358,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 14:37,3413648,05-Jan,0,,1,1,1,1001,1,1001,0,0,0
122415440,Forecast / Sund (FC) 31st Dec,Forecast,31/12/2015 12:04,3413649,05-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415438,Forecast / Sund (FC) 31st Dec,Forecast,31/12/2015 11:34,3413649,05-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415424,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 11:28,3413649,05-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415425,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 11:42,3413649,05-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415430,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 12:58,3413652,05-Jun,0,,1,1,1,1001,1,1001,0,0,0
122415424,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 11:28,3413654,06-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415362,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 15:58,3413655,06-Mar,0,,1,1,1,1001,1,1001,0,0,0
122415358,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 14:37,3413655,06-Mar,0,,1,1,1,1001,1,1001,0,0,0
122415223,BAGS cards / Sund 31st Dec,A5 450m,31/12/2015 11:19,6167362,1. Loughside Boss,0,17,1,1,1,1001,1,1001,0,0,0
122415358,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 14:37,6953192,01-May,0,,1,1,1,1001,1,1001,0,0,0
122415438,Forecast / Sund (FC) 31st Dec,Forecast,31/12/2015 11:34,6953192,01-May,0,,1,1,1,1001,1,1001,0,0,0
122415445,Forecast / Sund (FC) 31st Dec,Forecast,31/12/2015 13:19,6953192,01-May,0,,1,1,1,1001,1,1001,0,0,0
122415465,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 13:48,6953192,01-May,0,,1,1,1,1001,1,1001,0,0,0
101365717,AUS / Hoba (AUS) 31st Dec,R8 340m FFA,31/12/2015 10:57,7136377,6. Black Rip,0,6.613081789,1,4.406353693,1,1001,1,1001,162.74,0,0
122415258,BAGS cards / Sheff 31st Dec,D4 280m,31/12/2015 12:42,7641147,5. Lady Gogo,0,17.96066819,1,1,1,1001,1,1001,0,0,0
101365954,NZL / AsPk (NZL) 31st Dec,R8 390m C1,31/12/2015 01:09,8063363,2. What I Like,1,,1,6.348773767,1,1001,1,1001,145.16,0,0
122415286,BAGS cards / Romfd 31st Dec,A1 400m,31/12/2015 14:27,8449738,5. Paradise Malibu,1,7,1,1,1,1001,1,1001,0,0,0
122415250,BAGS cards / Sheff 31st Dec,A5 500m,31/12/2015 11:42,8387688,3. Newhall Joe,0,4.8,1,5.499893841,1,1001,1,1001,2.84,0,0
101365951,NZL / AsPk (NZL) 31st Dec,R5 390m C1,31/12/2015 00:16,8578119,1. Smoking Marley,1,,1,3.634744347,1,1001,1,1001,155.68,0,0
101365946,AUS / Warr (AUS) 31st Dec,R12 390m Gr4/5,31/12/2015 10:55,8691130,8. Banana Blanket,0,8.189391966,1,6.913850547,1,1001,1,1001,168.08,0,0
101365932,AUS / Warr (AUS) 31st Dec,R5 450m Gr5,31/12/2015 08:22,8713930,6. Cosmic Shez,0,7.8,1,4.796878423,1,1001,1,1001,146.08,0,0
122415288,BAGS cards / Romfd 31st Dec,A2 400m,31/12/2015 14:47,8856673,5. Killuran Best,0,9,1,1,1,1001,1,1001,0,0,0
101365819,AUS / Mand (AUS) 31st Dec,R7 302m FFA,31/12/2015 12:47,8975743,5. Brass Bonnet,0,42,1,1,1,1001,1,1001,0,0,0
101365775,AUS / APrk (AUS) 31st Dec,R6 600m Gr4/5,31/12/2015 10:26,8886863,2. Just Like Tina,0,9.6,1,8.088459587,1,1001,1,1001,236.56,0,0
122415252,BAGS cards / Sheff 31st Dec,A1 500m,31/12/2015 11:57,8885495,1. Princess Sofia,0,2.6,1,4.299878376,1,1001,1,1001,3.5,0,0
122415260,BAGS cards / Sheff 31st Dec,A5 500m,31/12/2015 12:58,9094827,1. Farley Boy,0,7,1,1,1,1001,1,1001,0,0,0
101365743,AUS / Mait (AUS) 31st Dec,R1 565m Gr5,31/12/2015 04:37,8999265,6. Pedagogy,0,5.1,1,4.7121361,1,1001,1,1001,1807.5,0,0
101365825,AUS / Mand (AUS) 31st Dec,R10 302m Gr4,31/12/2015 13:47,9085428,7. Marta,0,24,1,1,1,1001,1,1001,0,0,0
101365789,AUS / AnPk (AUS) 31st Dec,R3 515m Gr6,31/12/2015 08:57,9103662,8. Emerley Lane,1,29.79690355,1,19.32815534,1,1001,1,1001,123.6,0,0
101365789,AUS / AnPk (AUS) 31st Dec,R3 515m Gr6,31/12/2015 08:57,9285340,7. Play Your Ace,0,45.59056645,1,19.90917389,1,1001,1,1001,43.82,0,0
101365821,AUS / Mand (AUS) 31st Dec,R8 490m Gr5,31/12/2015 13:02,9269299,3. Valiant Crusader,0,11,1,1,1,1001,1,1001,0,0,0
101365955,NZL / AsPk (NZL) 31st Dec,R9 457m C1,31/12/2015 01:26,9518690,3. Tamara May,0,,1,6.368047337,1,1001,1,1001,6.76,0,0
101365751,AUS / Mait (AUS) 31st Dec,R5 400m Gr4/5,31/12/2015 05:57,9567827,5. All A Miss,0,4.2,1,3.962794593,1,1001,1,1001,1038.72,0,0
122415311,BAGS cards / Crayfd 31st Dec,A2 380m,31/12/2015 14:57,9678771,2. Direwolf,0,4.730148661,1,1,1,1001,1,1001,0,0,0
122415262,BAGS cards / Sheff 31st Dec,A3 500m,31/12/2015 13:12,10629106,1. Mumhan Alainn,0,2.116277181,1,1,1,1001,1,1001,0,0,0
101365709,AUS / Hoba (AUS) 31st Dec,R4 461m Gr6,31/12/2015 09:33,10637452,8. Halo Lee,0,8.4,1,8.080791035,1,1001,1,1001,1058.36,0,0
101365924,AUS / Warr (AUS) 31st Dec,R1 450m Semi,31/12/2015 07:02,10675103,4. Dontron,0,17,1,9.460910862,1,1001,1,1001,82.12,0,0
101365924,AUS / Warr (AUS) 31st Dec,R1 450m Semi,31/12/2015 07:02,10675104,7. Tally Ho Jack,0,110,1,45.94492754,1,1001,1,1001,6.9,0,0
101366359,AUS / Mand (AUS) 31st Dec,R12 302m Gr5,31/12/2015 14:27,10675926,2. Olivia Benson,0,6.4,1,1,1,1001,1,1001,0,0,0
101365745,AUS / Mait (AUS) 31st Dec,R2 450m Mdn,31/12/2015 05:00,10675268,3. Plaza Princess,0,22.7026155,1,15.26280788,1,1001,1,1001,81.2,0,0
101365761,AUS / Mait (AUS) 31st Dec,R10 400m Gr5,31/12/2015 07:32,10675299,9. Salina Fire,0,22,1,9.310131579,1,1001,1,1001,76,0,0
101365767,AUS / APrk (AUS) 31st Dec,R2 520m Nvce,31/12/2015 09:00,10675335,7. Bogie Bekim,0,4.382091169,1,3.774747906,1,1001,1,1001,2203.54,0,0
101365811,AUS / Mand (AUS) 31st Dec,R3 490m Mdn,31/12/2015 11:16,10675818,3. Defy All Odds,0,8.2,1,1,1,1001,1,1001,0,0,0
122415425,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 11:42,522739,01-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415464,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 13:33,522740,01-Mar,0,,1,1,1,1001,1,1001,0,0,0
122415388,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 13:38,3413630,01-Apr,0,,1,1,1,1001,1,1001,0,0,0
122415441,Forecast / Sund (FC) 31st Dec,Forecast,31/12/2015 12:18,3413630,01-Apr,0,,1,1,1,1001,1,1001,0,0,0
122415358,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 14:37,3413632,01-Jun,0,,1,1,1,1001,1,1001,0,0,0
122415456,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 16:08,3413633,02-Jan,0,,1,1,1,1001,1,1001,0,0,0
122415388,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 13:38,3413633,02-Jan,0,,1,1,1,1001,1,1001,0,0,0
122415452,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 14:47,3413633,02-Jan,0,,1,1,1,1001,1,1001,0,0,0
122415454,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 15:28,3413638,03-Jan,0,,1,1,1,1001,1,1001,0,0,0
122415430,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 12:58,3413639,03-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415359,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 14:57,3413639,03-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415451,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 14:27,3413640,03-Apr,0,,1,1,1,1001,1,1001,0,0,0
122415432,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 13:27,3413641,03-May,0,,1,1,1,1001,1,1001,0,0,0
122415358,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 14:37,3413641,03-May,0,,1,1,1,1001,1,1001,0,0,0
122415428,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 12:27,3413641,03-May,0,,1,1,1,1001,1,1001,0,0,0
122415427,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 12:12,3413643,04-Jan,1,,1,1,1,1001,1,1001,0,0,0
122415455,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 15:48,3413644,04-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415453,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 15:07,3413645,04-Mar,0,,1,1,1,1001,1,1001,0,0,0
122415432,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 13:27,3413648,05-Jan,0,,1,1,1,1001,1,1001,0,0,0
122415360,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 15:17,3413649,05-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415458,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 16:47,3413649,05-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415430,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 12:58,3413650,05-Mar,0,,1,1,1,1001,1,1001,0,0,0
122415426,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 11:57,3413650,05-Mar,0,,1,1,1,1001,1,1001,0,0,0
122415427,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 12:12,3413650,05-Mar,0,,1,1,1,1001,1,1001,0,0,0
122415423,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 11:11,3413650,05-Mar,0,,1,1,1,1001,1,1001,0,0,0
122415424,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 11:28,3413650,05-Mar,0,,1,1,1,1001,1,1001,0,0,0
122415454,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 15:28,3413651,05-Apr,0,,1,1,1,1001,1,1001,0,0,0
122415364,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 16:37,3413653,06-Jan,0,,1,1,1,1001,1,1001,0,0,0
122415454,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 15:28,3413654,06-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415429,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 12:42,3413654,06-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415445,Forecast / Sund (FC) 31st Dec,Forecast,31/12/2015 13:19,3413654,06-Feb,0,,1,1,1,1001,1,1001,0,0,0
122415388,Forecast / Crayfd (FC) 31st Dec,Forecast,31/12/2015 13:38,3413655,06-Mar,0,,1,1,1,1001,1,1001,0,0,0
122415424,Forecast / Sheff (FC) 31st Dec,Forecast,31/12/2015 11:28,3413656,06-Apr,0,,1,1,1,1001,1,1001,0,0,0
122415441,Forecast / Sund (FC) 31st Dec,Forecast,31/12/2015 12:18,3413657,06-May,0,,1,1,1,1001,1,1001,0,0,0
101365926,AUS / Warr (AUS) 31st Dec,R2 450m Semi,31/12/2015 07:20,3550925,3. Unlocked,0,22.54994387,1,15.211426,1,1001,1,1001,177.84,0,0
122415307,BAGS cards / Crayfd 31st Dec,A8 380m,31/12/2015 14:18,6137452,1. Chelsea Essein,0,12.8487915,1,1,1,1001,1,1001,0,0,0
122415450,Forecast / Romfd (FC) 31st Dec,Forecast,31/12/2015 14:08,6953192,01-May,0,,1,1,1,1001,1,1001,0,0,0
122415286,BAGS cards / Romfd 31st Dec,A1 400m,31/12/2015 14:27,8070181,2. Dudleys Spark,0,4.6,1,1,1,1001,1,1001,0,0,0
122415294,BAGS cards / Romfd 31st Dec,A6 400m,31/12/2015 15:48,8824592,2. Sharp Amy,0,14.36195136,1,1,1,1001,1,1001,0,0,0
101365821,AUS / Mand (AUS) 31st Dec,R8 490m Gr5,31/12/2015 13:02,8780168,8. War Room,0,11.05,1,1,1,1001,1,1001,0,0,0
122415300,BAGS cards / Romfd 31st Dec,A3 400m,31/12/2015 16:47,9080110,4. Ryecourt Sport,1,7.588295993,1,1,1,1001,1,1001,0,0,0
101365934,AUS / Warr (AUS) 31st Dec,R6 450m Heat,31/12/2015 08:45,9144261,1. Blue Westmead,0,3.378277897,1,2.932522209,1,1001,1,1001,362.46,0,0
101365717,AUS / Hoba (AUS) 31st Dec,R8 340m FFA,31/12/2015 10:57,9182096,1. Archie Ninkasi,1,3,1,2.660591353,1,1001,1,1001,822.52,0,0
101365823,AUS / Mand (AUS) 31st Dec,R9 490m Gr5,31/12/2015 13:27,9168462,3. King Humpty,0,4,1,1,1,1001,1,1001,0,0,0
122415309,BAGS cards / Crayfd 31st Dec,S5 540m,31/12/2015 14:37,9728225,3. Suirview Melody,1,6.898290385,1,1,1,1001,1,1001,0,0,0
101365771,AUS / APrk (AUS) 31st Dec,R4 520m Gr5,31/12/2015 09:46,10135791,7. Alpha Ares,0,18.53187522,1,16.32828518,1,1001,1,1001,257.52,0,0
101365773,AUS / APrk (AUS) 31st Dec,R5 520m Gr5,31/12/2015 10:08,10299086,1. Gun Legacy,0,17.19980831,1,12.71420976,1,1001,1,1001,150.46,0,0
122415248,BAGS cards / Sheff 31st Dec,HC 280m,31/12/2015 11:28,10316783,2. Lisdean Hellboy,0,8.208608724,1,1,1,1001,1,1001,0,0,0
101366442,AUS / Trar (AUS) 1st Jan,R3 525m Heat,31/12/2015 23:37,10575895,10. Ronell Hubbard,0,610.5568183,1,1,1,1001,1,1001,0,0,0
101365813,AUS / Mand (AUS) 31st Dec,R4 490m Gr5,31/12/2015 11:40,10634761,3. Mique,1,8.00661704,1,1,1,1001,1,1001,0,0,0
101365711,AUS / Hoba (AUS) 31st Dec,R5 461m Gr6,31/12/2015 09:52,10602587,8. Bomber Dyson,0,8,1,6.339134038,1,1001,1,1001,193.08,0,0
101365705,AUS / Hoba (AUS) 31st Dec,R2 461m Gr6,31/12/2015 08:51,10675200,8. Dilston Rebel,0,2.028306324,1,1.916122036,1,1001,1,1001,6993.36,0,0
101365719,AUS / Hoba (AUS) 31st Dec,R9 461m Mdn,31/12/2015 11:22,10675217,4. Ferrari Coupe,0,11.83187086,1,1,1,1001,1,1001,0,0,0
122415280,BAGS cards / Romfd 31st Dec,A8 400m,31/12/2015 13:33,10673896,6. Jubri Jeep,0,5.897699296,1,1,1,1001,1,1001,0,0,0
101365811,AUS / Mand (AUS) 31st Dec,R3 490m Mdn,31/12/2015 11:16,10665054,5. Market Guru,0,11.5,1,1,1,1001,1,1001,0,0,0
101366438,AUS / Trar (AUS) 1st Jan,R1 525m Heat,31/12/2015 23:05,10679663,8. Taabinga Fella,0,2.304304255,1,1,1,1001,1,1001,0,0,0
